time,ntot
29.7446939,4.3103380
29.7563265,4.3451967
29.7679592,4.2027292
29.7795918,4.2155385
29.7912245,4.7189417
29.8028571,4.2526050
29.8144898,4.2078934
29.8261224,3.6371279
29.8377551,3.6402867
29.8493878,3.6881957
29.8610204,3.6578863
29.8726531,3.7842686
29.8842857,3.5932670
29.8959184,3.8317137
29.9075510,3.8625402
29.9191837,4.0831194
29.9308163,4.2131767
29.9424490,4.1290174
29.9540816,3.9435949
29.9657143,3.9140050
29.9773469,3.7829475
29.9889796,3.7559748
30.0006122,3.7771103
30.0122449,3.7310090
30.0238776,3.6134582
30.0355102,3.6294379
30.0471429,3.5803642
30.0587755,3.4608831
30.0704082,3.3972003
30.0820408,3.3147197
30.0936735,3.2362931
30.1053061,3.1557841
30.1169388,3.1845074
30.1285714,3.1250629
30.1402041,2.9880757
30.1518367,2.9445412
30.1634694,2.8825018
30.1751020,2.7878284
30.1867347,2.8254499
30.1983673,3.5566883
30.2100000,2.7570090
30.2216327,2.6351428
30.2332653,3.3338523
30.2448980,3.4537234
30.2565306,3.4327431
30.2681633,3.4831829
30.2797959,3.2771289
30.2914286,3.3337653
30.3030612,3.4250638
30.3146939,3.6704466
30.3263265,4.3897457
30.3379592,3.4298949
30.3495918,4.9181104
30.3612245,4.7720690
30.3728571,4.2394214
30.3844898,5.5866666
30.3961224,4.1764202
30.4077551,5.7035046
30.4193878,5.2721353
30.4310204,4.7010880
30.4426531,5.9311976
30.4542857,4.9230871
30.4659184,6.6602764
30.4775510,6.7992697
30.4891837,5.5550880
30.5008163,6.0822792
30.5124490,4.5048351
30.5240816,5.3267183
30.5357143,4.9374552
30.5473469,4.8872967
30.5589796,5.4185247
30.5706122,4.7893081
30.5822449,4.6531253
30.5938776,4.3869886
30.6055102,4.6525908
30.6171429,4.7576132
30.6287755,3.6041956
30.6404082,4.6271544
30.6520408,4.1841602
30.6636735,3.5572462
30.6753061,3.6584611
30.6869388,3.4610324
30.6985714,3.0417042
30.7102041,3.6729553
30.7218367,3.2462749
30.7334694,2.9543219
30.7451020,3.4418244
30.7567347,2.8692870
30.7683673,3.1127460
30.7800000,3.4573932
30.7916327,3.2077179
30.8032653,2.7950368
30.8148980,2.9369297
30.8265306,3.0515103
30.8381633,3.1391757
30.8497959,2.9522555
30.8614286,2.8930705
30.8730612,2.9015346
30.8846939,2.9241726
30.8963265,2.5788813
30.9079592,2.8918071
30.9195918,2.8680735
30.9312245,2.8019195
30.9428571,2.6543014
30.9544898,2.8553574
30.9661224,2.9735131
30.9777551,2.9532542
30.9893878,2.9738052
31.0010204,2.8140256
31.0126531,2.8247447
31.0242857,2.6489568
31.0359184,2.5232551
31.0475510,2.4460330
31.0591837,2.4348209
31.0708163,2.4347970
31.0824490,2.6705341
31.0940816,2.3880835
31.1057143,2.5532589
31.1173469,2.4073987
31.1289796,2.1432543
31.1406122,2.3137612
31.1522449,2.3880000
31.1638776,2.4894667
31.1755102,2.4535756
31.1871429,3.8569012
31.1987755,3.6209583
31.2104082,4.0882111
31.2220408,4.1880331
31.2336735,3.6804843
31.2453061,3.6001511
31.2569388,4.0268836
31.2685714,3.8720846
31.2802041,3.9443748
31.2918367,3.8894820
31.3034694,4.0593462
31.3151020,3.6926262
31.3267347,3.9649982
31.3383673,3.8070419
31.3500000,3.3631201
31.3616327,3.3563600
31.3732653,3.4022279
31.3848980,3.4089613
31.3965306,3.1039114
31.4081633,3.1675308
31.4197959,3.1059384
31.4314286,2.7768154
31.4430612,2.8838167
31.4546939,3.1577716
31.4663265,3.0503709
31.4779592,2.8278289
31.4895918,2.9001260
31.5012245,2.8682361
31.5128571,2.8795879
31.5244898,2.8922496
31.5361224,2.6496098
31.5477551,2.6323800
31.5593878,2.5874186
31.5710204,2.4312840
31.5826531,2.3307915
31.5942857,2.2550018
31.6059184,2.2619772
31.6175510,2.1134300
31.6291837,1.8920407
31.6408163,1.7825131
31.6524490,1.9394963
31.6640816,1.8644731
31.6757143,1.7193614
31.6873469,1.6489258
31.6989796,1.6021514
31.7106122,1.6186683
31.7222449,1.3988509
31.7338776,1.4903941
31.7455102,1.4948936
31.7571429,1.7440935
31.7687755,1.6659371
31.7804082,1.5192220
31.7920408,1.5362811
31.8036735,1.3015631
31.8153061,1.3241439
31.8269388,1.3266237
31.8385714,1.2361960
31.8502041,1.5550818
31.8618367,1.5783234
31.8734694,1.9202176
31.8851020,1.7805462
31.8967347,1.8653886
31.9083673,1.7952619
31.9200000,1.8544729
31.9316327,1.8002582
31.9432653,1.9111429
31.9548980,1.8421874
31.9665306,1.7208962
31.9781633,1.8598661
31.9897959,1.8348522
32.0014286,2.9918380
32.0130612,2.2774742
32.0246939,2.3130035
32.0363265,2.1355088
32.0479592,2.3550429
32.0595918,2.1832442
32.0712245,1.9136295
32.0828571,2.3554871
32.0944898,2.2874975
32.1061224,2.4725609
32.1177551,2.5168433
32.1293878,2.5571918
32.1410204,2.5790682
32.1526531,2.2968085
32.1642857,2.0631092
32.1759184,2.1036217
32.1875510,2.1526287
32.1991837,2.0438361
32.2108163,2.0088267
32.2224490,1.9172013
32.2340816,1.8842336
32.2457143,1.8989781
32.2573469,1.8349426
32.2689796,2.3091455
32.2806122,2.5158401
32.2922449,2.6488080
32.3038776,2.8169441
32.3155102,2.6858735
32.3271429,2.7126842
32.3387755,3.1451750
32.3504082,3.5510411
32.3620408,3.3242702
32.3736735,3.6654587
32.3853061,3.4339314
32.3969388,3.4184389
32.4085714,3.6749077
32.4202041,3.3945787
32.4318367,3.5393877
32.4434694,3.2345116
32.4551020,2.6970701
32.4667347,2.9165516
32.4783673,2.9572935
32.4900000,2.8061199
32.5016327,2.7235053
32.5132653,2.4676299
32.5248980,2.2825885
32.5365306,3.0845063
32.5481633,3.0519781
32.5597959,2.2443666
32.5714286,2.6868148
32.5830612,2.9437323
32.5946939,2.4877191
32.6063265,1.8794773
32.6179592,2.8855405
32.6295918,2.6515243
32.6412245,2.2115417
32.6528571,2.8609934
32.6644898,2.7283463
32.6761224,1.8798740
32.6877551,2.1870322
32.6993878,2.5621595
32.7110204,1.8593240
32.7226531,2.0296254
32.7342857,2.4634514
32.7459184,2.3169971
32.7575510,1.5850029
32.7691837,2.5883985
32.7808163,2.6410615
32.7924490,1.7719351
32.8040816,1.9248686
32.8157143,2.2822943
32.8273469,2.5527263
32.8389796,1.6949358
32.8506122,2.2456241
32.8622449,2.1732914
32.8738776,2.7684891
32.8855102,2.6190872
32.8971429,2.9343371
32.9087755,2.9425006
32.9204082,2.7754028
32.9320408,2.9067132
32.9436735,3.0142493
32.9553061,3.1811695
32.9669388,3.0127625
32.9785714,2.8700004
32.9902041,2.8187664
33.0018367,3.1832500
33.0134694,2.9209895
33.0251020,2.8428683
33.0367347,2.8225341
33.0483673,2.7325420
33.0600000,2.7791076
33.0716327,3.0416877
33.0832653,2.8998270
33.0948980,2.6273551
33.1065306,2.5707650
33.1181633,2.6985645
33.1297959,2.5646076
33.1414286,2.9362590
33.1530612,2.7499115
33.1646939,2.3255057
33.1763265,2.3559422
33.1879592,2.5623720
33.1995918,2.3626211
33.2112245,2.4045320
33.2228571,2.2888780
33.2344898,2.0369937
33.2461224,2.0347793
33.2577551,2.0007145
33.2693878,2.4167118
33.2810204,2.1935315
33.2926531,1.9041559
33.3042857,2.0573838
33.3159184,2.1076717
33.3275510,2.1334686
33.3391837,1.9465779
33.3508163,1.7970347
33.3624490,1.7897530
33.3740816,1.8502223
33.3857143,1.7338073
33.3973469,1.9551032
33.4089796,1.9742610
33.4206122,1.5935398
33.4322449,1.5767747
33.4438776,1.8041058
33.4555102,1.8931437
33.4671429,1.8177282
33.4787755,1.7960033
33.4904082,1.5418855
33.5020408,1.6375562
33.5136735,1.7208395
33.5253061,1.7914326
33.5369388,1.7335771
33.5485714,1.4285192
33.5602041,1.4379103
33.5718367,1.5173718
33.5834694,1.5795729
33.5951020,1.6255674
33.6067347,1.5372076
33.6183673,1.3248734
33.6300000,1.7646254
33.6416327,1.5290532
33.6532653,1.5585458
33.6648980,1.5712132
33.6765306,1.2803919
33.6881633,1.2762003
33.6997959,1.3922942
33.7114286,1.3347900
33.7230612,1.4288313
33.7346939,1.2981690
33.7463265,1.5252166
33.7579592,2.2649474
33.7695918,2.5390592
33.7812245,2.4793155
33.7928571,2.7182603
33.8044898,3.0210912
33.8161224,3.0464306
33.8277551,2.9996662
33.8393878,3.1079135
33.8510204,3.1077704
33.8626531,3.4763889
33.8742857,3.3573837
33.8859184,3.2854691
33.8975510,3.0883393
33.9091837,3.0726342
33.9208163,2.7839088
33.9324490,2.8083491
33.9440816,2.7034318
33.9557143,2.6521363
33.9673469,2.4930749
33.9789796,2.3771174
33.9906122,2.3273575
34.0022449,2.3787949
34.0138776,2.4098561
34.0255102,2.4332380
34.0371429,2.4270782
34.0487755,2.3662157
34.0604082,2.2741904
34.0720408,2.2418182
34.0836735,2.2644882
34.0953061,2.1729858
34.1069388,2.1591928
34.1185714,2.0624704
34.1302041,1.9993018
34.1418367,1.9003543
34.1534694,1.9850900
34.1651020,1.9095863
34.1767347,1.9441731
34.1883673,1.9015378
34.2000000,1.6866238
34.2116327,1.7389097
34.2232653,1.7015691
34.2348980,1.5887141
34.2465306,1.5610125
34.2581633,1.6277925
34.2697959,1.5548041
34.2814286,1.4380848
34.2930612,1.3628920
34.3046939,1.3628285
34.3163265,1.5282395
34.3279592,1.1228579
34.3395918,1.1739216
34.3512245,1.3010304
34.3628571,1.5406239
34.3744898,1.1899017
34.3861224,1.2575940
34.3977551,1.1400450
34.4093878,1.0715337
34.4210204,1.1665421
34.4326531,1.0558063
34.4442857,1.1998866
34.4559184,1.1712208
34.4675510,1.0271800
34.4791837,1.1107860
34.4908163,1.0891105
34.5024490,1.0671487
34.5140816,0.9337239
34.5257143,1.1948798
34.5373469,1.1661103
34.5489796,1.3480915
34.5606122,1.1550481
34.5722449,1.1777968
34.5838776,0.9179144
34.5955102,1.1788121
34.6071429,1.3227340
34.6187755,1.0665348
34.6304082,0.8197560
34.6420408,1.1577406
34.6536735,1.3901412
34.6653061,1.1420434
34.6769388,1.1256319
34.6885714,1.2874491
34.7002041,1.0301013
34.7118367,1.1147510
34.7234694,1.2858990
34.7351020,1.1856172
34.7467347,0.7823670
34.7583673,1.0134212
34.7700000,1.1485224
34.7816327,1.0606596
34.7932653,0.9045423
34.8048980,1.0945879
34.8165306,0.9994140
34.8281633,0.7817428
34.8397959,1.0058889
34.8514286,1.2167287
34.8630612,0.8671503
34.8746939,0.8813918
34.8863265,1.0328430
34.8979592,1.0796772
34.9095918,0.8772879
34.9212245,0.8024186
34.9328571,0.9098943
34.9444898,0.8308800
34.9561224,0.7165972
34.9677551,0.9976493
34.9793878,1.0102224
34.9910204,0.6216700
35.0026531,0.7853620
35.0142857,0.9397889
35.0259184,0.8134131
35.0375510,1.6342963
35.0491837,1.5977678
35.0608163,1.3943770
35.0724490,1.8448484
35.0840816,1.7708507
35.0957143,1.6569698
35.1073469,1.6004766
35.1189796,1.5058171
35.1306122,1.6818221
35.1422449,1.5355153
35.1538776,2.7418156
35.1655102,2.7856624
35.1771429,2.8842006
35.1887755,2.7877212
35.2004082,3.6174824
35.2120408,3.2116334
35.2236735,3.6382103
35.2353061,3.7246399
35.2469388,4.7420425
35.2585714,4.5881901
35.2702041,3.9514508
35.2818367,4.1284757
35.2934694,4.5599036
35.3051020,3.7084022
35.3167347,2.9047542
35.3283673,4.0326967
35.3400000,3.7941170
35.3516327,3.5061095
35.3632653,3.0418086
35.3748980,2.6367793
35.3865306,3.0509944
35.3981633,2.9901886
35.4097959,3.3545499
35.4214286,2.6155806
35.4330612,2.5612378
35.4446939,2.4723916
35.4563265,2.8485718
35.4679592,3.4811428
35.4795918,4.0727143
35.4912245,3.5490932
35.5028571,3.9251924
35.5144898,4.4419947
35.5261224,4.7133255
35.5377551,4.8683891
35.5493878,4.7637744
35.5610204,4.6423621
35.5726531,4.9747891
35.5842857,5.5245152
35.5959184,5.2488813
35.6075510,4.9621344
35.6191837,4.3127923
35.6308163,4.7511396
35.6424490,4.4890108
35.6540816,4.5620613
35.6657143,3.8073184
35.6773469,4.1787782
35.6889796,4.2736111
35.7006122,4.0617833
35.7122449,3.6663952
35.7238776,4.1750407
35.7355102,4.4501629
35.7471429,3.9053006
35.7587755,3.8834043
35.7704082,3.8422885
35.7820408,3.8782220
35.7936735,3.4317796
35.8053061,3.2837903
35.8169388,3.0071664
35.8285714,3.1567750
35.8402041,3.2932649
35.8518367,2.4594202
35.8634694,3.1969752
35.8751020,2.5990486
35.8867347,2.5061238
35.8983673,3.4407554
35.9100000,2.8155565
35.9216327,2.9724917
35.9332653,3.1121860
35.9448980,2.6617351
35.9565306,2.6336761
35.9681633,3.0683227
35.9797959,1.9217316
35.9914286,2.5852120
36.0030612,2.8108087
36.0146939,2.0257695
36.0263265,2.5365124
36.0379592,2.5709906
36.0495918,2.1557808
36.0612245,2.6077721
36.0728571,2.3772097
36.0844898,2.5104241
36.0961224,2.6908886
36.1077551,2.6336322
36.1193878,2.2138388
36.1310204,2.8757453
36.1426531,2.1540761
36.1542857,2.4734063
36.1659184,2.6055951
36.1775510,2.2212479
36.1891837,2.5392122
36.2008163,2.3915682
36.2124490,2.0382299
36.2240816,2.3105559
36.2357143,2.3665807
36.2473469,2.1532543
36.2589796,2.3768551
36.2706122,2.0547752
36.2822449,1.9428921
36.2938776,2.2932048
36.3055102,1.9636930
36.3171429,2.0620403
36.3287755,2.2607427
36.3404082,1.8306919
36.3520408,2.0984976
36.3636735,2.1160018
36.3753061,1.9057993
36.3869388,2.5673776
36.3985714,2.7690468
36.4102041,2.6824293
36.4218367,2.7686276
36.4334694,2.6140032
36.4451020,2.7552054
36.4567347,3.0200605
36.4683673,3.0583076
36.4800000,3.1683373
36.4916327,3.0408745
36.5032653,3.1047645
36.5148980,3.0266128
36.5265306,2.8649249
36.5381633,2.7242351
36.5497959,2.6645021
36.5614286,2.7389846
36.5730612,3.7079535
36.5846939,4.0378227
36.5963265,3.2133582
36.6079592,2.6107078
36.6195918,2.7763014
36.6312245,3.1170657
36.6428571,3.1312716
36.6544898,2.6113834
36.6661224,2.2224493
36.6777551,2.3120368
36.6893878,2.3174806
36.7010204,2.4348755
36.7126531,2.2026627
36.7242857,1.9447041
36.7359184,2.1809134
36.7475510,2.2845519
36.7591837,2.1716504
36.7708163,2.1894391
36.7824490,2.3413455
36.7940816,2.1170421
36.8057143,2.0130045
36.8173469,2.0093479
36.8289796,1.9542444
36.8406122,1.9628453
36.8522449,1.9349339
36.8638776,1.8318785
36.8755102,1.9857788
36.8871429,1.9026977
36.8987755,1.8746908
36.9104082,1.9327847
36.9220408,2.1385767
36.9336735,2.3533330
36.9453061,2.8114233
36.9569388,2.7712512
36.9685714,2.5094070
36.9802041,2.9571347
36.9918367,3.1698356
37.0034694,3.1222105
37.0151020,3.3334160
37.0267347,2.9472516
37.0383673,3.1501498
37.0500000,3.2627559
37.0616327,3.0331979
37.0732653,2.8093939
37.0848980,3.4041252
37.0965306,3.3223066
37.1081633,3.2022264
37.1197959,3.2444682
37.1314286,3.3231654
37.1430612,3.3082232
37.1546939,3.3306913
37.1663265,3.3445563
37.1779592,3.1379354
37.1895918,2.7726517
37.2012245,2.8193789
37.2128571,2.7597718
37.2244898,2.5500638
37.2361224,2.3469729
37.2477551,2.3656354
37.2593878,2.5500038
37.2710204,2.4953811
37.2826531,2.5369930
37.2942857,2.5092199
37.3059184,2.5455725
37.3175510,2.5480309
37.3291837,2.6477432
37.3408163,2.8393722
37.3524490,2.7205887
37.3640816,2.4849308
37.3757143,2.5213029
37.3873469,2.4280479
37.3989796,2.6819658
37.4106122,2.8993917
37.4222449,2.8245854
37.4338776,2.7472394
37.4455102,2.5938294
37.4571429,2.6630292
37.4687755,3.1858549
37.4804082,3.2223330
37.4920408,3.2961221
37.5036735,2.9629812
37.5153061,2.9300890
37.5269388,2.9963083
37.5385714,3.4581299
37.5502041,3.4520564
37.5618367,3.4043798
37.5734694,3.6522698
37.5851020,3.7190678
37.5967347,3.6752846
37.6083673,3.6052494
37.6200000,3.6174469
37.6316327,4.1546860
37.6432653,4.1010861
37.6548980,3.8742404
37.6665306,3.7515235
37.6781633,3.8940568
37.6897959,4.0761781
37.7014286,3.8577876
37.7130612,3.5074005
37.7246939,3.1988199
37.7363265,2.9274919
37.7479592,2.8391991
37.7595918,2.5587637
37.7712245,2.2832506
37.7828571,2.1830935
37.7944898,2.4094329
37.8061224,2.4821334
37.8177551,2.6705763
37.8293878,3.0019622
37.8410204,3.1868353
37.8526531,3.1338401
37.8642857,3.0026531
37.8759184,2.9770036
37.8875510,3.0622153
37.8991837,3.2613060
37.9108163,3.7389140
37.9224490,3.4685650
37.9340816,3.5516520
37.9457143,3.3071010
37.9573469,3.8011956
37.9689796,3.6592212
37.9806122,3.4522109
37.9922449,3.8728178
38.0038776,3.1319461
38.0155102,3.4337749
38.0271429,3.6114330
38.0387755,3.3924396
38.0504082,4.3494816
38.0620408,3.7659802
38.0736735,4.0083518
38.0853061,3.9683249
38.0969388,3.9238985
38.1085714,4.7930994
38.1202041,4.6571760
38.1318367,5.0736356
38.1434694,5.0804152
38.1551020,4.4515734
38.1667347,5.1213694
38.1783673,5.4262056
38.1900000,5.3449039
38.2016327,5.3128405
38.2132653,5.1544504
38.2248980,5.3161831
38.2365306,4.4052176
38.2481633,4.7669001
38.2597959,4.7109089
38.2714286,3.6233890
38.2830612,4.6957417
38.2946939,3.6307433
38.3063265,4.8249063
38.3179592,5.2255139
38.3295918,4.5744934
38.3412245,5.2073860
38.3528571,4.5045261
38.3644898,4.8370943
38.3761224,5.4591341
38.3877551,5.0843778
38.3993878,5.6642189
38.4110204,5.8901062
38.4226531,6.0241718
38.4342857,5.2462492
38.4459184,5.8335004
38.4575510,6.4600153
38.4691837,5.7242851
38.4808163,4.6844974
38.4924490,5.6688643
38.5040816,5.2634382
38.5157143,3.9391427
38.5273469,4.1193433
38.5389796,5.0975809
38.5506122,4.6346149
38.5622449,4.0050535
38.5738776,4.4160285
38.5855102,3.8004487
38.5971429,3.4361734
38.6087755,3.4382091
38.6204082,3.5983310
38.6320408,3.1650043
38.6436735,3.4716268
38.6553061,5.2865443
38.6669388,5.3950796
38.6785714,5.2857981
38.6902041,6.1664610
38.7018367,6.3432121
38.7134694,6.3603106
38.7251020,6.0260611
38.7367347,6.4826784
38.7483673,7.2835531
38.7600000,6.1478138
38.7716327,5.7903404
38.7832653,6.7818508
38.7948980,6.4414558
38.8065306,5.7466660
38.8181633,6.1221142
38.8297959,5.7422581
38.8414286,5.0624580
38.8530612,4.7332044
38.8646939,4.3301744
38.8763265,4.3411193
38.8879592,4.2484727
38.8995918,5.5532436
38.9112245,4.4268126
38.9228571,5.5742998
38.9344898,5.4366617
38.9461224,5.3161306
38.9577551,6.3433142
38.9693878,5.0930767
38.9810204,6.7484312
38.9926531,5.5357709
39.0042857,5.9652739
39.0159184,6.2386484
39.0275510,4.9227037
39.0391837,5.8819275
39.0508163,4.8535514
39.0624490,5.1052327
39.0740816,5.3888025
39.0857143,4.8333945
39.0973469,4.9027443
39.1089796,4.8517098
39.1206122,4.5646114
39.1322449,4.6543107
39.1438776,4.5930762
39.1555102,4.1426401
39.1671429,5.1409044
39.1787755,4.2888527
39.1904082,4.5935993
39.2020408,4.5953383
39.2136735,3.8907967
39.2253061,4.4979572
39.2369388,4.0830765
39.2485714,3.9143949
39.2602041,4.1928444
39.2718367,3.4647350
39.2834694,3.8045266
39.2951020,4.3434334
39.3067347,4.7960682
39.3183673,4.2983704
39.3300000,5.0715694
39.3416327,4.4348049
39.3532653,5.4477940
39.3648980,5.0074768
39.3765306,6.1627445
39.3881633,5.8010311
39.3997959,6.4600725
39.4114286,6.4994211
39.4230612,6.7502823
39.4346939,5.5974789
39.4463265,5.7490406
39.4579592,5.1678772
39.4695918,5.7413969
39.4812245,4.9617648
39.4928571,5.8100843
39.5044898,5.2453027
39.5161224,5.5837579
39.5277551,5.4410915
39.5393878,5.3395090
39.5510204,5.9907475
39.5626531,5.4240646
39.5742857,5.8376646
39.5859184,5.8155169
39.5975510,5.5121388
39.6091837,6.1516190
39.6208163,5.4997301
39.6324490,6.2054076
39.6440816,5.7148018
39.6557143,5.8541040
39.6673469,5.8940344
39.6789796,5.6349564
39.6906122,5.9351625
39.7022449,5.4786892
39.7138776,5.7039747
39.7255102,5.5040340
39.7371429,5.5456810
39.7487755,6.4312210
39.7604082,6.0847416
39.7720408,6.4417672
39.7836735,6.1746359
39.7953061,6.0871787
39.8069388,5.8787513
39.8185714,6.1557584
39.8302041,6.0805030
39.8418367,6.9551649
39.8534694,6.9112515
39.8651020,7.5367050
39.8767347,7.7489252
39.8883673,7.8181610
39.9000000,7.7073574
39.9116327,7.7780166
39.9232653,7.6667433
39.9348980,8.0185280
39.9465306,7.8742323
39.9581633,7.4404068
39.9697959,7.7405572
39.9814286,7.3726120
39.9930612,7.5538325
40.0046939,7.4928112
40.0163265,7.0926208
40.0279592,6.9728279
40.0395918,6.8178329
40.0512245,6.5169239
40.0628571,6.4712410
40.0744898,6.2334175
40.0861224,6.0732226
40.0977551,5.7261505
40.1093878,5.8196626
40.1210204,5.8096733
40.1326531,5.8154011
40.1442857,5.9234858
40.1559184,5.5841980
40.1675510,5.5827618
40.1791837,5.4822264
40.1908163,5.2635517
40.2024490,5.1607084
40.2140816,4.9125900
40.2257143,4.7808390
40.2373469,4.4760971
40.2489796,4.3162141
40.2606122,4.3272414
40.2722449,4.3562794
40.2838776,4.2583036
40.2955102,4.3012905
40.3071429,4.0770941
40.3187755,4.0636797
40.3304082,6.0164933
40.3420408,6.5612149
40.3536735,8.8788872
40.3653061,8.7351665
40.3769388,9.1143970
40.3885714,9.1327667
40.4002041,8.7103968
40.4118367,9.0779781
40.4234694,8.9646835
40.4351020,9.2157259
40.4467347,9.2510214
40.4583673,8.9819250
40.4700000,9.1698856
40.4816327,8.9504223
40.4932653,8.8279524
40.5048980,8.5680294
40.5165306,8.3077698
40.5281633,8.0501747
40.5397959,7.7753086
40.5514286,7.5070500
40.5630612,7.5558634
40.5746939,7.2500200
40.5863265,6.7787614
40.5979592,6.5382013
40.6095918,6.8336315
40.6212245,6.7273626
40.6328571,6.5165663
40.6444898,6.6067190
40.6561224,6.3506393
40.6677551,6.1509466
40.6793878,6.2449923
40.6910204,6.1319609
40.7026531,6.0567732
40.7142857,5.9753637
40.7259184,5.8182259
40.7375510,5.5413980
40.7491837,5.1613169
40.7608163,5.1659184
40.7724490,5.2974916
40.7840816,5.1462450
40.7957143,5.2572308
40.8073469,5.0192575
40.8189796,4.8537846
40.8306122,4.6067715
40.8422449,4.4038076
40.8538776,4.3221817
40.8655102,4.2351122
40.8771429,4.5288815
40.8887755,5.2916336
40.9004082,5.5377645
40.9120408,5.5774536
40.9236735,6.1616507
40.9353061,5.8333125
40.9469388,6.8867292
40.9585714,5.8736286
40.9702041,6.4609141
40.9818367,6.5224218
40.9934694,7.7338133
41.0051020,7.2115812
41.0167347,7.4521055
41.0283673,8.1002092
41.0400000,7.7510166
41.0516327,7.9960337
41.0632653,7.6002407
41.0748980,7.3247108
41.0865306,7.7009211
41.0981633,8.2771587
41.1097959,8.5172462
41.1214286,8.3226233
41.1330612,7.9843326
41.1446939,8.0983477
41.1563265,7.8316340
41.1679592,7.7525883
41.1795918,9.4498768
41.1912245,10.1449966
41.2028571,8.7731800
41.2144898,8.1709957
41.2261224,7.3812265
41.2377551,8.0319967
41.2493878,8.7589645
41.2610204,8.4077291
41.2726531,7.6098671
41.2842857,8.1697588
41.2959184,8.7828531
41.3075510,9.8696346
41.3191837,9.2322369
41.3308163,8.9284267
41.3424490,8.9780006
41.3540816,9.3687878
41.3657143,9.6963825
41.3773469,8.8548126
41.3889796,8.2190523
41.4006122,8.3073664
41.4122449,8.4574080
41.4238776,10.0344868
41.4355102,9.5489693
41.4471429,7.7429748
41.4587755,9.9985991
41.4704082,7.8219137
41.4820408,7.2048273
41.4936735,7.6117859
41.5053061,5.5566750
41.5169388,7.1397266
41.5285714,6.9936194
41.5402041,5.0669470
41.5518367,4.7881103
41.5634694,5.0462017
41.5751020,4.6563845
41.5867347,5.3406096
41.5983673,5.1886225
41.6100000,4.3658614
41.6216327,4.8379960
41.6332653,4.4848523
41.6448980,4.3784680
41.6565306,4.5227957
41.6681633,4.0981240
41.6797959,3.8395042
41.6914286,4.6674023
41.7030612,4.0841599
41.7146939,4.1092210
41.7263265,4.9810133
41.7379592,3.6912241
41.7495918,5.1198711
41.7612245,4.3702087
41.7728571,3.9083591
41.7844898,4.5949044
41.7961224,3.7244043
41.8077551,4.4521847
41.8193878,4.4877610
41.8310204,3.4885740
41.8426531,4.3047433
41.8542857,4.2758417
41.8659184,5.0257540
41.8775510,4.8975892
41.8891837,5.0073357
41.9008163,5.0261660
41.9124490,5.2116947
41.9240816,4.9470749
41.9357143,5.1618838
41.9473469,5.4535236
41.9589796,7.3085365
41.9706122,6.7157078
41.9822449,5.9962234
41.9938776,5.8877401
42.0055102,5.5393882
42.0171429,5.3494396
42.0287755,6.2936687
42.0404082,5.5697680
42.0520408,5.3272419
42.0636735,5.1773658
42.0753061,5.6737003
42.0869388,4.6945124
42.0985714,4.4977627
42.1102041,5.4542413
42.1218367,4.9117446
42.1334694,4.6776981
42.1451020,4.9482841
42.1567347,4.9687939
42.1683673,4.4837298
42.1800000,4.5056267
42.1916327,4.4998426
42.2032653,4.2531834
42.2148980,4.5981288
42.2265306,4.4107838
42.2381633,4.2621331
42.2497959,4.0150952
42.2614286,4.0833254
42.2730612,4.0659170
42.2846939,3.8597691
42.2963265,3.7252264
42.3079592,3.8345823
42.3195918,3.5131183
42.3312245,3.5030282
42.3428571,3.7310615
42.3544898,3.2994716
42.3661224,3.5816927
42.3777551,3.5912955
42.3893878,3.2580090
42.4010204,3.5529945
42.4126531,3.3777232
42.4242857,3.6418543
42.4359184,4.1796284
42.4475510,4.4373832
42.4591837,4.3420429
42.4708163,4.8688269
42.4824490,4.8765054
42.4940816,4.3552971
42.5057143,4.6061106
42.5173469,4.6029377
42.5289796,5.2346306
42.5406122,4.3354797
42.5522449,4.0281453
42.5638776,5.1832466
42.5755102,4.3018298
42.5871429,4.3146729
42.5987755,5.1013718
42.6104082,4.5559540
42.6220408,5.4945135
42.6336735,6.6175447
42.6453061,7.5027719
42.6569388,7.3700156
42.6685714,7.2751908
42.6802041,7.5080309
42.6918367,7.6152315
42.7034694,7.1645451
42.7151020,7.7619181
42.7267347,7.5685620
42.7383673,8.5561695
42.7500000,7.2950649
42.7616327,7.9412193
42.7732653,8.5766563
42.7848980,7.3445234
42.7965306,7.2931595
42.8081633,7.2488794
42.8197959,7.2378635
42.8314286,6.8820944
42.8430612,6.3927641
42.8546939,6.6131935
42.8663265,6.8926311
42.8779592,7.0774908
42.8895918,6.0079441
42.9012245,6.3340807
42.9128571,5.8334856
42.9244898,4.8797312
42.9361224,6.0067911
42.9477551,5.0754766
42.9593878,5.7040529
42.9710204,4.7277222
42.9826531,4.9286909
42.9942857,4.4444485
43.0059184,5.1650524
43.0175510,4.8931112
43.0291837,4.5750933
43.0408163,4.9323978
43.0524490,4.3682704
43.0640816,4.6893997
43.0757143,4.4510832
43.0873469,4.9690018
43.0989796,4.1256876
43.1106122,4.7179546
43.1222449,3.9789529
43.1338776,4.7546411
43.1455102,4.1176367
43.1571429,4.3249803
43.1687755,4.5000925
43.1804082,4.5155525
43.1920408,3.8395648
43.2036735,3.7908187
43.2153061,4.4093838
43.2269388,3.7108440
43.2385714,4.0607338
43.2502041,4.1661720
43.2618367,4.4813786
43.2734694,3.0416722
43.2851020,3.9586859
43.2967347,3.3987446
