time,sone_1,sone_2,sone_3,sone_4,sone_5,sone_6,sone_7,sone_8,sone_9,sone_10,sone_11,sone_12,sone_13,sone_14,sone_15,sone_16,sone_17,sone_18,sone_19,sone_20,sone_21,sone_22
47.8600000,0.1832004,0.1960780,0.4393924,0.6608720,0.5436097,0.3913276,0.3203944,0.2691456,0.4603910,0.3247350,0.1529764,0.0712652,0.0330437,0.0260559,0.0202196,0.0029701,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
47.8800000,0.2970038,0.2561674,0.4638454,0.6480213,0.5193315,0.3789808,0.4149072,0.3226253,0.4536823,0.3183377,0.1515962,0.0979122,0.0475288,0.0266218,0.0140225,0.0020275,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
47.9000000,0.2798252,0.2471038,0.4425957,0.6150753,0.5142493,0.4062012,0.4939178,0.3773835,0.4798077,0.3365974,0.1628567,0.1201008,0.0583954,0.0355371,0.0192942,0.0027540,0.0000082,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
47.9200000,0.0942231,0.2062961,0.4508707,0.5726994,0.4681661,0.3904480,0.4998625,0.3814924,0.4797269,0.3409802,0.1711410,0.1153238,0.0529753,0.0338216,0.0201967,0.0034302,0.0000047,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
47.9400000,0.3367406,0.2965617,0.4885743,0.5705102,0.4624264,0.3566716,0.4389333,0.3397051,0.4588009,0.3262128,0.1589693,0.0800921,0.0316234,0.0193482,0.0111230,0.0014929,0.0005853,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
47.9600000,0.0953137,0.2343163,0.4877738,0.5454590,0.4313633,0.3051664,0.2992948,0.2547365,0.4317231,0.3064632,0.1420720,0.0607454,0.0233670,0.0193271,0.0151681,0.0026756,0.0005454,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
47.9800000,0.2900614,0.3217255,0.5484630,0.5492263,0.4707590,0.4152360,0.3264806,0.2778472,0.4641368,0.3275082,0.1587385,0.0998963,0.0454534,0.0279760,0.0170003,0.0065130,0.0010797,0.0015084,0.0003423,0.0000000,0.0000000,0.0000000
48.0000000,0.0975677,0.3596220,0.5957238,0.6129233,0.6618937,0.7333606,0.6208577,0.5372481,0.5885690,0.4030010,0.1999692,0.1317801,0.0672523,0.0370274,0.0194019,0.0104289,0.0056774,0.0055256,0.0017211,0.0000000,0.0000000,0.0000000
48.0200000,0.3948162,0.5182514,0.6651462,0.6224052,0.7574946,0.9484733,0.7795994,0.6147280,0.6050648,0.4023175,0.1940567,0.1262605,0.0699490,0.0321505,0.0185277,0.0122364,0.0054068,0.0005452,0.0000000,0.0000000,0.0000000,0.0000000
48.0400000,0.2164806,0.5643155,0.7828002,0.6442099,0.7227098,0.9565755,0.7733002,0.5629259,0.5692713,0.3763019,0.1759698,0.0889774,0.0406108,0.0217497,0.0098450,0.0048932,0.0012593,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
48.0600000,0.4038305,0.5396999,0.7242037,0.6848169,0.7662122,0.9597073,0.7395261,0.5106808,0.5445065,0.3645758,0.1763532,0.0658169,0.0248763,0.0193546,0.0124043,0.0042955,0.0007697,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
48.0800000,0.2412935,0.5811441,0.7536260,0.6981867,0.7795779,0.9778939,0.7406776,0.5177374,0.5526469,0.3735404,0.1825384,0.0653306,0.0198551,0.0147495,0.0100388,0.0060935,0.0012271,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
48.1000000,0.4208315,0.5635301,0.7360476,0.7016804,0.8168258,0.9991667,0.7511809,0.5281627,0.5117717,0.3349678,0.1633979,0.0640879,0.0251217,0.0193704,0.0102064,0.0033169,0.0007746,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
48.1200000,0.2568389,0.5868375,0.8175604,0.7873150,0.8714026,1.0204928,0.7881838,0.5472794,0.4631581,0.2882072,0.1309072,0.0501758,0.0281690,0.0179246,0.0074178,0.0012988,0.0001475,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
48.1400000,0.4115300,0.6209493,0.9098392,0.7953143,0.8506144,1.0310214,0.7963480,0.5347307,0.4610160,0.2925658,0.1362835,0.0630359,0.0307145,0.0184036,0.0076580,0.0023303,0.0039310,0.0001913,0.0000000,0.0000000,0.0000000,0.0000000
48.1600000,0.2363565,0.5659281,0.7733841,0.7546833,0.8070041,0.9923265,0.7844998,0.5504473,0.4633440,0.2988034,0.1396700,0.0542780,0.0275773,0.0203711,0.0152096,0.0053513,0.0026417,0.0015778,0.0004295,0.0000004,0.0000000,0.0000000
48.1800000,0.4490861,0.6029093,0.8048873,0.7855046,0.8286168,0.9588901,0.7553243,0.5452673,0.4805638,0.3070104,0.1343705,0.0504675,0.0212526,0.0182125,0.0080285,0.0035304,0.0033044,0.0042426,0.0014546,0.0000542,0.0000000,0.0000000
48.2000000,0.3359870,0.6144472,0.8642330,0.7544014,0.8284540,0.9240885,0.7154791,0.5555949,0.4987310,0.3129767,0.1393934,0.0887262,0.0438812,0.0220015,0.0110038,0.0030951,0.0009765,0.0007245,0.0001570,0.0000000,0.0000000,0.0000000
48.2200000,0.3191057,0.5931617,0.8040410,0.7756211,0.8722612,0.9424603,0.7201397,0.5426546,0.4873916,0.3071781,0.1380034,0.0742041,0.0345048,0.0129582,0.0059163,0.0017460,0.0005055,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
48.2400000,0.2521466,0.5827672,0.8538225,0.7811441,0.8799157,0.9275719,0.7053846,0.5335192,0.5047230,0.3252396,0.1433456,0.0563062,0.0250792,0.0116506,0.0078297,0.0043173,0.0010877,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
48.2600000,0.2339802,0.5377988,0.7162352,0.6891287,0.8104088,0.8910818,0.6927068,0.5418006,0.4912215,0.3124132,0.1406895,0.0583519,0.0278651,0.0089094,0.0053424,0.0031896,0.0021411,0.0003209,0.0000000,0.0000000,0.0000000,0.0000000
48.2800000,0.2252780,0.5598864,0.8011027,0.7658411,0.8582221,0.8838140,0.6824915,0.5513739,0.5066770,0.3246877,0.1489609,0.0705023,0.0354169,0.0094274,0.0025881,0.0031279,0.0024956,0.0008424,0.0000000,0.0000000,0.0000000,0.0000000
48.3000000,0.3858228,0.5425544,0.7548906,0.7332026,0.9149548,0.9098619,0.6871869,0.5597973,0.5239630,0.3389295,0.1519356,0.0732724,0.0335974,0.0115175,0.0121894,0.0054393,0.0023960,0.0003047,0.0000000,0.0000000,0.0000000,0.0000000
48.3200000,0.2138105,0.5289150,0.7183174,0.7528490,0.9484813,0.9289293,0.6887559,0.5484869,0.5095586,0.3310429,0.1476373,0.0718560,0.0347301,0.0112165,0.0107563,0.0039015,0.0016510,0.0000852,0.0000000,0.0000000,0.0000000,0.0000000
48.3400000,0.3642255,0.5582188,0.7570709,0.7263426,0.9241667,0.9430765,0.6994285,0.5540914,0.5119588,0.3300754,0.1466032,0.0548794,0.0221001,0.0095924,0.0058784,0.0030815,0.0007969,0.0001716,0.0000000,0.0000000,0.0000000,0.0000000
48.3600000,0.2904356,0.5064662,0.6252355,0.7033054,0.9224487,0.9441835,0.6941488,0.5565121,0.5124877,0.3314848,0.1475080,0.0519262,0.0188384,0.0072144,0.0076089,0.0010544,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
48.3800000,0.1984474,0.4932219,0.6375610,0.6678407,0.9411439,0.9648322,0.7104716,0.5424689,0.5002031,0.3240548,0.1448970,0.0548557,0.0260964,0.0116464,0.0058114,0.0012088,0.0000000,0.0000280,0.0000000,0.0000000,0.0000000,0.0000000
48.4000000,0.2224979,0.4617077,0.6153535,0.7042141,0.9564068,0.9825811,0.7265549,0.5518680,0.5079926,0.3272504,0.1462499,0.0764714,0.0289793,0.0072226,0.0063377,0.0034813,0.0006295,0.0000202,0.0000000,0.0000000,0.0000000,0.0000000
48.4200000,0.4086789,0.5260913,0.6432254,0.6370923,0.8923779,0.9582012,0.7169126,0.5459862,0.4973613,0.3200654,0.1389109,0.0495650,0.0157468,0.0034916,0.0032259,0.0010770,0.0000416,0.0000022,0.0000000,0.0000000,0.0000000,0.0000000
48.4400000,0.4196662,0.5250689,0.6986632,0.6674911,0.8673823,0.9257917,0.6947879,0.5371981,0.4933709,0.3100994,0.1280988,0.0380964,0.0094164,0.0006896,0.0002659,0.0007875,0.0002808,0.0001449,0.0000000,0.0000000,0.0000000,0.0000000
48.4600000,0.1843780,0.4699906,0.5881813,0.5947888,0.8308091,0.9111942,0.6905560,0.5265207,0.4914581,0.3095352,0.1285278,0.0406107,0.0148960,0.0036756,0.0020759,0.0007490,0.0004720,0.0000194,0.0000000,0.0000000,0.0000000,0.0000000
48.4800000,0.1499008,0.4166584,0.6342143,0.6909658,0.8551764,0.9298553,0.6858283,0.5057033,0.4806778,0.3068681,0.1315924,0.0480955,0.0207959,0.0070062,0.0034117,0.0011183,0.0013417,0.0002528,0.0000000,0.0000000,0.0000000,0.0000000
48.5000000,0.2614676,0.4360775,0.5998692,0.7441449,1.0335099,1.0189987,0.7646810,0.7038322,0.5707751,0.3967944,0.3087443,0.2155079,0.1071054,0.0731036,0.0785290,0.0395659,0.0077952,0.0005184,0.0000000,0.0000000,0.0000000,0.0000000
48.5200000,0.1620168,0.4299684,0.6142917,0.6886554,0.9760508,1.0064113,0.7478642,0.6938438,0.5571946,0.4307472,0.3906760,0.2618835,0.1174806,0.0890995,0.1269529,0.0762259,0.0198304,0.0015554,0.0000000,0.0000000,0.0000000,0.0000000
48.5400000,0.1474087,0.4164590,0.6101401,0.7811256,1.1901700,1.0673434,0.7427415,0.5757841,0.5138990,0.4471330,0.3964210,0.2622137,0.1193998,0.0946409,0.0862540,0.0450739,0.0083043,0.0000446,0.0000000,0.0000000,0.0000000,0.0000000
48.5600000,0.1286287,0.3756604,0.5942590,0.7971597,1.0917342,0.9862804,0.6879179,0.4570291,0.4727915,0.4327164,0.3943133,0.2606315,0.1137232,0.0650686,0.0643168,0.0281903,0.0036802,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
48.5800000,0.1262223,0.3886617,0.5808486,0.7199704,1.0733843,0.9749850,0.6715786,0.4190661,0.4492549,0.4124213,0.3893399,0.2415191,0.0941314,0.0639061,0.0503113,0.0316367,0.0063064,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
48.6000000,0.3159921,0.4196405,0.6155264,0.8272704,1.1566807,1.0312281,0.7192731,0.4864803,0.4678747,0.4651958,0.4156768,0.2669074,0.1190572,0.0849207,0.0602931,0.0315412,0.0082700,0.0000692,0.0000000,0.0000000,0.0000000,0.0000000
48.6200000,0.1180677,0.3661183,0.6987049,1.1601720,1.4608692,1.1653140,0.9600664,0.6764633,0.5431983,0.5306656,0.4822832,0.3847719,0.2643658,0.2112294,0.1201104,0.0473426,0.0090949,0.0000809,0.0000000,0.0000000,0.0000000,0.0000000
48.6400000,0.2634726,0.3527590,0.7192293,1.1667073,1.2978395,1.1008725,1.1120510,0.8262066,0.5754454,0.5275316,0.4473408,0.3399807,0.2049756,0.2180670,0.1313259,0.0556076,0.0131667,0.0004284,0.0000000,0.0000000,0.0000000,0.0000000
48.6600000,0.1175306,0.3482456,0.8867104,1.4891852,1.2824376,1.0228057,1.0009158,0.7469076,0.5316861,0.4829199,0.4509822,0.3413579,0.2009432,0.2202272,0.1280988,0.0521374,0.0128887,0.0009082,0.0000000,0.0000000,0.0000000,0.0000000
48.6800000,0.0869805,0.3532163,0.9920393,1.6572462,1.3167677,1.0014821,1.0629469,0.8051924,0.5451582,0.4820926,0.4575050,0.3629024,0.2150230,0.1942080,0.1135346,0.0549554,0.0164602,0.0010359,0.0000000,0.0000000,0.0000000,0.0000000
48.7000000,0.1666445,0.3756893,0.9731454,1.6242977,1.2356691,0.9630303,1.0725678,0.8243021,0.5626812,0.4818735,0.4551605,0.3786907,0.2281938,0.1755669,0.1037966,0.0503263,0.0128903,0.0011865,0.0000000,0.0000000,0.0000000,0.0000000
48.7200000,0.1239459,0.3742213,1.0232729,1.7195197,1.3600816,1.0568171,1.0891182,0.8123754,0.5961705,0.5264542,0.5671393,0.4617638,0.2976599,0.2247614,0.2805387,0.1771913,0.0588140,0.0080553,0.0000070,0.0000000,0.0000000,0.0000000
48.7400000,0.2315644,0.3394811,1.1187587,1.9207191,1.4904402,1.0602230,1.0698270,0.8369105,0.8391198,0.6972905,0.6326935,0.4699421,0.3623926,0.2715527,0.3172759,0.2121479,0.0827423,0.0190833,0.0008035,0.0000000,0.0000000,0.0000000
48.7600000,0.1143719,0.3907631,1.1539720,1.9646150,1.5889562,1.0633518,0.7947927,0.6612500,0.9240777,0.7495598,0.5946878,0.4426065,0.3338011,0.2504302,0.2904762,0.1895297,0.0722055,0.0141028,0.0001265,0.0000000,0.0000000,0.0000000
48.7800000,0.1861978,0.5085253,0.9525731,1.4651871,1.2800549,0.9957491,0.8670893,0.7122540,0.9037785,0.7396554,0.5947022,0.4484501,0.3580734,0.2760848,0.2626199,0.1471843,0.0473537,0.0097120,0.0001284,0.0000000,0.0000000,0.0000000
48.8000000,0.2703683,0.4689340,1.0908930,1.8662431,1.5247872,1.1050564,1.0150853,0.8246388,0.9064488,0.6630726,0.5114640,0.3897208,0.2673485,0.2459425,0.2513916,0.1381390,0.0437200,0.0070060,0.0000328,0.0000000,0.0000000,0.0000000
48.8200000,0.2362355,0.5781677,0.9222521,1.3051924,1.2141923,1.0239620,1.0597073,0.8251525,0.8373011,0.6358114,0.4877165,0.3533996,0.3168446,0.2265432,0.2226846,0.1270542,0.0366411,0.0031298,0.0000000,0.0000000,0.0000000,0.0000000
48.8400000,0.2735921,0.6320830,0.9919883,1.4717951,1.2577258,1.0046008,1.0846100,0.8314552,0.7040699,0.5849393,0.4849636,0.3544134,0.3323363,0.2282093,0.2381783,0.1393804,0.0407457,0.0036574,0.0000000,0.0000000,0.0000000,0.0000000
48.8600000,0.2978666,0.6532832,0.8794264,1.1500851,1.1534107,0.9870216,0.9299812,0.7209959,0.7387470,0.5861722,0.5290066,0.3774030,0.2775761,0.1819835,0.2313342,0.1410320,0.0435624,0.0046508,0.0000000,0.0000000,0.0000000,0.0000000
48.8800000,0.3070594,0.6733164,0.9061234,1.1680444,1.0439569,0.9144495,0.8134590,0.6153108,0.6896909,0.5448486,0.5310212,0.3874872,0.3436147,0.2242117,0.2427715,0.1548675,0.0527817,0.0065397,0.0000000,0.0000000,0.0000000,0.0000000
48.9000000,0.3664882,0.7669730,1.0307112,1.0982716,0.9391748,0.8885519,0.8358184,0.6236410,0.6749974,0.5607665,0.5553973,0.3984798,0.3404224,0.2281497,0.2361258,0.1454423,0.0459151,0.0061681,0.0000741,0.0000000,0.0000000,0.0000000
48.9200000,0.3756515,0.8143027,1.1150110,1.2585654,0.9721291,0.8791084,0.9007738,0.6740029,0.7230732,0.5797419,0.5334511,0.3728175,0.2781216,0.1839631,0.2088853,0.1315808,0.0413378,0.0064214,0.0007610,0.0000000,0.0000000,0.0000000
48.9400000,0.3778230,0.7599165,0.9536420,0.9194037,0.7199532,0.8320140,0.9286381,0.6922696,0.6588950,0.5059412,0.4639473,0.3311077,0.3249891,0.2152391,0.2146733,0.1311207,0.0399168,0.0050159,0.0005519,0.0000000,0.0000000,0.0000000
48.9600000,0.4410377,0.8163410,1.0399950,1.2642064,0.9703012,0.9141461,1.1472468,0.8756292,0.7651332,0.6912457,0.5539829,0.4136928,0.4062779,0.3591674,0.2889757,0.1761935,0.0663724,0.0147225,0.0010562,0.0000000,0.0000000,0.0000000
48.9800000,0.2964162,0.6970590,1.1090961,1.5419563,1.2031873,0.9750810,1.3306233,1.0142491,0.7536412,0.6260163,0.5583146,0.5433980,0.4445716,0.4644830,0.3496653,0.2539944,0.1250116,0.0334638,0.0037991,0.0000000,0.0000000,0.0000000
49.0000000,0.3425545,0.7417081,1.1141584,1.5869362,1.2025821,1.0392500,1.4000865,1.0683397,0.7468736,0.6526707,0.5442687,0.4323631,0.3746357,0.4818818,0.3462292,0.2585923,0.1325825,0.0360718,0.0050724,0.0000000,0.0000000,0.0000000
49.0200000,0.2760134,0.6685285,1.3370212,2.1629536,1.6341193,1.1728042,1.4616774,1.1152353,0.7568135,0.4900261,0.4183613,0.4327903,0.3861382,0.4533531,0.3277741,0.2648341,0.1399245,0.0354367,0.0029752,0.0000000,0.0000000,0.0000000
49.0400000,0.3082516,0.7178944,1.3386438,2.1296549,1.6250349,1.1916248,1.5556599,1.1878382,0.7803999,0.4748558,0.4125052,0.4817922,0.4125189,0.4219020,0.3116072,0.2528604,0.1307588,0.0314535,0.0019112,0.0000000,0.0000000,0.0000000
49.0600000,0.2817011,0.6636150,1.3092555,2.1287467,1.6310383,1.1660177,1.4089627,1.0553581,0.6841804,0.4991153,0.4873237,0.5424546,0.4618804,0.4071507,0.3206868,0.2439699,0.1182355,0.0262973,0.0008775,0.0000000,0.0000000,0.0000000
49.0800000,0.3609172,0.7731774,1.5459244,2.5465088,1.9188907,1.2400334,1.2235857,0.9250674,0.6417125,0.5351201,0.4917732,0.5325577,0.4770015,0.3907861,0.3199345,0.2443036,0.1168854,0.0256262,0.0009525,0.0000000,0.0000000,0.0000000
49.1000000,0.3440523,0.7755526,1.5026084,2.4052894,1.8497348,1.1944182,1.0395485,0.7718980,0.5707335,0.5868999,0.4493887,0.4653201,0.4904925,0.4067506,0.3088338,0.2212997,0.1016773,0.0196888,0.0003774,0.0000000,0.0000000,0.0000000
49.1200000,0.3523917,0.7452065,1.3159387,2.0725126,1.6242154,1.1024584,1.0056503,0.7416736,0.5792837,0.6756924,0.5109919,0.4736297,0.5033079,0.4098857,0.2941420,0.1883391,0.0774602,0.0119748,0.0000527,0.0000000,0.0000000,0.0000000
49.1400000,0.3320291,0.6640048,1.3063833,2.1418569,1.6467044,1.1112093,1.0007597,0.7385393,0.5436986,0.6276945,0.4874128,0.4637355,0.4928384,0.3937722,0.3148235,0.2027651,0.0803195,0.0130394,0.0000218,0.0000000,0.0000000,0.0000000
49.1600000,0.3965594,0.6629353,1.1051686,1.7045995,1.3687389,1.0076581,1.0148444,0.7595114,0.5854806,0.6541457,0.4997365,0.4641310,0.4933934,0.3871099,0.3108590,0.2050097,0.0834991,0.0141717,0.0000991,0.0000000,0.0000000,0.0000000
49.1800000,0.2356333,0.5786368,1.1699083,1.9208065,1.4842292,1.0407025,1.0660591,0.8028319,0.5746124,0.6764367,0.4965561,0.4081300,0.4563805,0.3450299,0.2741089,0.1873362,0.0768102,0.0124280,0.0000304,0.0000000,0.0000000,0.0000000
49.2000000,0.2636475,0.6086570,1.0423554,1.6463535,1.3083346,0.9640390,1.0266571,0.7662923,0.5622327,0.7275211,0.5255141,0.3799420,0.4246655,0.3145232,0.2476144,0.1651841,0.0639077,0.0084305,0.0000000,0.0000000,0.0000000,0.0000000
49.2200000,0.2382623,0.5962420,1.1788014,1.9040536,1.4798156,1.0050139,0.9494783,0.6959532,0.5577500,0.7326286,0.5312744,0.4110991,0.4297275,0.3127940,0.2362862,0.1397092,0.0456151,0.0042706,0.0000000,0.0000000,0.0000000,0.0000000
49.2400000,0.2867037,0.6372496,1.1942706,1.9376140,1.4862770,0.9798518,0.8623021,0.6220508,0.4762537,0.6407377,0.4774354,0.3985465,0.4064690,0.2989376,0.2416309,0.1441559,0.0474872,0.0056031,0.0000000,0.0000000,0.0000000,0.0000000
49.2600000,0.2316281,0.5851876,1.1640803,1.8711007,1.4490722,0.9585307,0.8035907,0.5609260,0.4461279,0.5330627,0.3963524,0.3977053,0.3947018,0.2687216,0.2038814,0.1233317,0.0407300,0.0039369,0.0000000,0.0000000,0.0000000,0.0000000
49.2800000,0.2194420,0.5353413,1.0937368,1.8177556,1.5021862,1.0265785,0.7690051,0.5293406,0.4799546,0.5850865,0.4435007,0.4231032,0.4292666,0.3131408,0.2421037,0.1569919,0.0615449,0.0105049,0.0002690,0.0000000,0.0000000,0.0000000
49.3000000,0.1867819,0.4989406,1.0871005,1.8155867,1.6592855,1.2188029,0.8221390,0.6703216,0.5332765,0.5544555,0.5548633,0.5207026,0.4369182,0.3428465,0.3227028,0.2026106,0.0771586,0.0147749,0.0009746,0.0000000,0.0000000,0.0000000
49.3200000,0.2034257,0.5466040,1.1297375,1.8471634,1.6606154,1.3853850,0.9644413,0.7077864,0.5872153,0.6412740,0.6262351,0.4964749,0.3559898,0.2750024,0.2848786,0.1804781,0.0658724,0.0131247,0.0003684,0.0000000,0.0000000,0.0000000
49.3400000,0.2434058,0.5679907,0.9559011,1.5150130,1.5069270,1.3274440,0.9749255,0.8361515,0.7672450,0.7765926,0.6901756,0.5364419,0.3484181,0.2698005,0.2264665,0.1324474,0.0418023,0.0048682,0.0000000,0.0000000,0.0000000,0.0000000
49.3600000,0.2149292,0.5255629,0.7007397,0.9344618,1.3320060,1.4467652,1.1242226,0.8649700,0.7414842,0.7002540,0.6322531,0.4799063,0.3152995,0.2608910,0.2121491,0.1125159,0.0304943,0.0048482,0.0000037,0.0000000,0.0000000,0.0000000
49.3800000,0.2597640,0.5311471,0.8845883,1.3778510,1.4454540,1.3133225,1.0083617,0.7959831,0.6829342,0.6143346,0.5722896,0.4406659,0.2960829,0.2486643,0.1826703,0.0981982,0.0292181,0.0043808,0.0000125,0.0000000,0.0000000,0.0000000
49.4000000,0.3716659,0.6451607,0.7588143,1.1971676,1.3758068,1.3429794,1.0050620,0.6794165,0.5633807,0.6179153,0.6036943,0.4871058,0.3261886,0.2402592,0.1624376,0.0893022,0.0284285,0.0028972,0.0000000,0.0000000,0.0000000,0.0000000
49.4200000,0.2415344,0.5396749,0.6384816,1.0246125,1.4645770,1.5052648,1.1338167,0.7615703,0.5869721,0.7151927,0.6651889,0.4935308,0.3003255,0.2206925,0.1358098,0.0660756,0.0188046,0.0005568,0.0000000,0.0000000,0.0000000,0.0000000
49.4400000,0.2210749,0.5129545,0.8149699,1.2638551,1.2352686,1.2494372,1.0352699,0.7683644,0.5804355,0.6169065,0.6183377,0.4797449,0.2929679,0.2000280,0.1214511,0.0518227,0.0136268,0.0006304,0.0000000,0.0000000,0.0000000,0.0000000
49.4600000,0.4052805,0.6926544,0.7102641,0.9445685,1.1666946,1.3886350,1.1077265,0.8004202,0.5874007,0.6180208,0.6117598,0.4857607,0.3008575,0.1917922,0.1207005,0.0565509,0.0135334,0.0015713,0.0000000,0.0000000,0.0000000,0.0000000
49.4800000,0.2814750,0.5741506,0.6853824,1.0790603,1.1712732,1.2509631,0.9879153,0.7324758,0.5765148,0.6495261,0.6344556,0.4870233,0.2996418,0.1839037,0.1042138,0.0458021,0.0110263,0.0021759,0.0003238,0.0000000,0.0000000,0.0000000
49.5000000,0.3264608,0.5109001,0.6880430,1.1018457,1.2430412,1.2872809,0.9563317,0.6833912,0.5406961,0.6496658,0.6270301,0.4644751,0.2638166,0.1498392,0.1039276,0.0560497,0.0180450,0.0053041,0.0007995,0.0000000,0.0000000,0.0000000
49.5200000,0.4685024,0.7169177,0.5974867,0.7917826,1.1001770,1.3517727,1.0090411,0.7557985,0.5681657,0.6067399,0.5824736,0.4405594,0.2568210,0.1551674,0.1037324,0.0549482,0.0198447,0.0046963,0.0004971,0.0000000,0.0000000,0.0000000
49.5400000,0.3904222,0.7209491,0.6397426,0.8652865,0.9191312,1.1094853,0.8673634,0.7471871,0.5874596,0.5506490,0.5326785,0.4291838,0.2578188,0.1650517,0.1040191,0.0462841,0.0165587,0.0054886,0.0002051,0.0000000,0.0000000,0.0000000
49.5600000,0.3913471,0.6949667,0.5972712,0.5849963,0.8192564,1.2434893,0.9683057,0.7459802,0.5741746,0.6253957,0.5868371,0.4495246,0.2618193,0.1382345,0.0707385,0.0326491,0.0094881,0.0017912,0.0000021,0.0000000,0.0000000,0.0000000
49.5800000,0.3620777,0.6935315,0.5747682,0.6254387,0.7136833,1.0831220,0.8887162,0.6919550,0.5535009,0.5602149,0.5590551,0.4136442,0.2240599,0.1596061,0.1059342,0.0423500,0.0117664,0.0020571,0.0000001,0.0000000,0.0000000,0.0000000
49.6000000,0.4054151,0.7560424,0.6498224,0.5683217,0.8662011,1.1275852,0.9152414,0.6932012,0.5449390,0.5818610,0.5465491,0.3880918,0.1998224,0.1359995,0.1087464,0.0468944,0.0117702,0.0021272,0.0000000,0.0000000,0.0000000,0.0000000
49.6200000,0.3972505,0.7423849,0.6385348,0.8359622,0.9286769,1.1680419,0.9296024,0.6817499,0.5050152,0.4514384,0.4721974,0.3344282,0.1624178,0.0974589,0.0859109,0.0393474,0.0131872,0.0029858,0.0000066,0.0000000,0.0000000,0.0000000
49.6400000,0.4093146,0.7009725,0.6454740,0.7610567,0.8507360,0.9915109,0.8280215,0.6410772,0.5255785,0.5881555,0.5458543,0.3549106,0.1646215,0.1090232,0.0778557,0.0303789,0.0127895,0.0025990,0.0000000,0.0000000,0.0000000,0.0000000
49.6600000,0.4251524,0.8053909,0.6544116,0.7502560,0.9281038,1.1640139,0.9173560,0.6212835,0.4848294,0.5386354,0.5347274,0.3524196,0.1628211,0.0860243,0.0576621,0.0209371,0.0054516,0.0005448,0.0000000,0.0000000,0.0000000,0.0000000
49.6800000,0.4775673,0.8290924,0.6710536,0.7512639,0.8604344,1.0599427,0.8244280,0.5544991,0.4580570,0.5197388,0.5057914,0.3294645,0.1504323,0.0945044,0.0658820,0.0266611,0.0049625,0.0002213,0.0000000,0.0000000,0.0000000,0.0000000
49.7000000,0.3585953,0.6686955,0.5717701,0.7327629,0.8718993,1.0097835,0.7676528,0.5357839,0.4671269,0.4360524,0.4559335,0.3074767,0.1453533,0.1030240,0.0776940,0.0305461,0.0086533,0.0010359,0.0000000,0.0000000,0.0000000,0.0000000
49.7200000,0.3924775,0.6851174,0.6278929,0.8425257,0.9217071,1.1167607,0.8515776,0.5862389,0.4647475,0.5281619,0.4874201,0.3052300,0.1329985,0.0750882,0.0675856,0.0268965,0.0076967,0.0009478,0.0000000,0.0000000,0.0000000,0.0000000
49.7400000,0.4143533,0.7865771,0.6769901,0.8288742,0.9988738,0.9872222,0.7474991,0.5204499,0.4398304,0.4156815,0.4097366,0.2514036,0.1051441,0.0911471,0.0689925,0.0306549,0.0066865,0.0003054,0.0000000,0.0000000,0.0000000,0.0000000
49.7600000,0.3956166,0.7545131,0.6374203,0.8301609,0.9778560,1.0344982,0.8123584,0.5413122,0.4480117,0.4451686,0.3978855,0.2334149,0.0903382,0.0726980,0.0673132,0.0264827,0.0040351,0.0000351,0.0000000,0.0000000,0.0000000,0.0000000
49.7800000,0.4955081,0.7315361,0.6581027,0.8763450,0.9966680,1.0481508,0.8256316,0.5367491,0.3814107,0.3339150,0.3321638,0.2020352,0.0791455,0.0543854,0.0519862,0.0223862,0.0038168,0.0000568,0.0000000,0.0000000,0.0000000,0.0000000
49.8000000,0.4755839,0.7410080,0.6397048,0.8192688,0.9689658,0.9397875,0.7400198,0.5040861,0.4385326,0.4666087,0.4064870,0.2415325,0.0949527,0.0656661,0.0447653,0.0163722,0.0023631,0.0000136,0.0000000,0.0000000,0.0000000,0.0000000
49.8200000,0.4194655,0.7955201,0.6657702,0.7769544,0.9319418,0.9871517,0.7610158,0.5029813,0.4057483,0.3858815,0.3684677,0.2250856,0.0882073,0.0680143,0.0467603,0.0173729,0.0021660,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
49.8400000,0.4248104,0.7103963,0.6172312,0.7632123,0.9668760,0.9614190,0.7182538,0.4793029,0.3871717,0.4062516,0.3734571,0.2225108,0.0873870,0.0732605,0.0417145,0.0156218,0.0026095,0.0002182,0.0000000,0.0000000,0.0000000,0.0000000
