time,mosqito_sone
22.7220330,6.2993350
22.7240331,6.3081102
22.7260331,6.3395452
22.7280331,6.3322330
22.7300331,6.2583399
22.7320331,6.1681223
22.7340331,6.1361928
22.7360331,6.1256843
22.7380331,6.0920615
22.7400331,6.0769310
22.7420331,6.0886340
22.7440331,6.1205854
22.7460331,6.1670303
22.7480331,6.1841931
22.7500331,6.1919546
22.7520331,6.2017937
22.7540331,6.2497745
22.7560331,6.3028617
22.7580331,6.4241533
22.7600331,6.6364551
22.7620331,6.8414488
22.7640331,6.9522800
22.7660331,7.0575724
22.7680331,7.1678658
22.7700331,7.2551785
22.7720331,7.3093467
22.7740331,7.2896614
22.7760331,7.2141933
22.7780331,7.1882191
22.7800331,7.2619429
22.7820331,7.3674912
22.7840331,7.4940462
22.7860331,7.6347275
22.7880331,7.7294812
22.7900331,7.7427702
22.7920332,7.7092876
22.7940332,7.6578999
22.7960332,7.5775666
22.7980332,7.5239658
22.8000332,7.5175204
22.8020332,7.4910831
22.8040332,7.4781260
22.8060332,7.4721346
22.8080332,7.4676437
22.8100332,7.4436903
22.8120332,7.4105635
22.8140332,7.3774052
22.8160332,7.3905153
22.8180332,7.4803238
22.8200332,7.5680318
22.8220332,7.6782718
22.8240332,7.7653627
22.8260332,7.7962565
22.8280332,7.7524748
22.8300332,7.7101817
22.8320332,7.6829977
22.8340332,7.6861606
22.8360332,7.7309532
22.8380332,7.8026419
22.8400332,7.9420161
22.8420332,8.0645638
22.8440332,8.0858364
22.8460332,8.0337439
22.8480332,7.9931378
22.8500332,7.9579334
22.8520332,7.9587278
22.8540332,8.0626688
22.8560332,8.1882610
22.8580332,8.3080359
22.8600332,8.3799467
22.8620333,8.3623629
22.8640333,8.3054771
22.8660333,8.2156963
22.8680333,8.1611824
22.8700333,8.1653671
22.8720333,8.1991949
22.8740333,8.2559071
22.8760333,8.3334484
22.8780333,8.4074068
22.8800333,8.4190464
22.8820333,8.3671999
22.8840333,8.2993736
22.8860333,8.2821207
22.8880333,8.2793846
22.8900333,8.2820835
22.8920333,8.3650846
22.8940333,8.4823895
22.8960333,8.6096859
22.8980333,8.6042118
22.9000333,8.5157146
22.9020333,8.5027237
22.9040333,8.4909306
22.9060333,8.4798422
22.9080333,8.4651356
22.9100333,8.3589869
22.9120333,8.2505703
22.9140333,8.2084494
22.9160333,8.1421652
22.9180333,8.0479498
22.9200333,8.0065994
22.9220333,8.0534983
22.9240333,8.1721983
22.9260333,8.2468853
22.9280333,8.2858829
22.9300334,8.3535624
22.9320334,8.4908400
22.9340334,8.6664991
22.9360334,8.7099361
22.9380334,8.6645403
22.9400334,8.6186647
22.9420334,8.5523329
22.9440334,8.4598513
22.9460334,8.3505907
22.9480334,8.2472773
22.9500334,8.1779423
22.9520334,8.1983671
22.9540334,8.2300978
22.9560334,8.1742640
22.9580334,8.0337582
22.9600334,7.9327602
22.9620334,7.8419542
22.9640334,7.8150244
22.9660334,7.8933992
22.9680334,8.0224886
22.9700334,8.1171961
22.9720334,8.1652555
22.9740334,8.1684122
22.9760334,8.0841198
22.9780334,7.9639587
22.9800334,7.9004221
22.9820334,7.8603802
22.9840334,7.8583798
22.9860334,7.8903995
22.9880334,7.9042883
22.9900334,7.8683395
22.9920334,7.7585745
22.9940334,7.6213779
22.9960334,7.5410428
22.9980335,7.4934278
23.0000335,7.4500766
23.0020335,7.4146051
23.0040335,7.4092135
23.0060335,7.5396504
23.0080335,7.6952696
23.0100335,7.7803478
23.0120335,7.7693129
23.0140335,7.7369366
23.0160335,7.7590151
23.0180335,7.8167734
23.0200335,7.8479815
23.0220335,7.8534179
23.0240335,7.8104539
23.0260335,7.8068781
23.0280335,7.8577690
23.0300335,7.8936853
23.0320335,7.8315454
23.0340335,7.6923871
23.0360335,7.5774674
23.0380335,7.5048556
23.0400335,7.4501710
23.0420335,7.4601922
23.0440335,7.5179305
23.0460335,7.5129547
23.0480335,7.4830327
23.0500335,7.4803557
23.0520335,7.4766917
23.0540335,7.4226055
23.0560335,7.3864331
23.0580335,7.3848968
23.0600335,7.3685126
23.0620335,7.3485856
23.0640335,7.3096733
23.0660335,7.2378712
23.0680336,7.1964970
23.0700336,7.2190580
23.0720336,7.2279119
23.0740336,7.1791205
23.0760336,7.1374855
23.0780336,7.1343193
23.0800336,7.1365857
23.0820336,7.1898866
23.0840336,7.2805214
23.0860336,7.3193870
23.0880336,7.3031778
23.0900336,7.2442136
23.0920336,7.1956601
23.0940336,7.1411700
23.0960336,7.0885372
23.0980336,7.0792365
23.1000336,7.0586228
23.1020336,6.9969029
23.1040336,6.9372263
23.1060336,6.9369278
23.1080336,6.9868717
23.1100336,7.0035119
23.1120336,6.9570436
23.1140336,6.9095955
23.1160336,6.9031320
23.1180336,6.9283209
23.1200336,6.9879203
23.1220336,7.0180769
23.1240336,7.0618215
23.1260336,7.1333318
23.1280336,7.2224779
23.1300336,7.2302828
23.1320336,7.2249231
23.1340336,7.3020749
23.1360337,7.3862844
23.1380337,7.4338946
23.1400337,7.4728656
23.1420337,7.5748782
23.1440337,7.7168999
23.1460337,7.8309112
23.1480337,7.8690891
23.1500337,7.8096614
23.1520337,7.7428408
23.1540337,7.7804022
23.1560337,7.8832378
23.1580337,7.9612646
23.1600337,7.9287472
23.1620337,7.8974791
23.1640337,7.9457593
23.1660337,8.0532742
23.1680337,8.1525908
23.1700337,8.1884918
23.1720337,8.1935883
23.1740337,8.1562223
23.1760337,8.0581264
23.1780337,7.9193354
23.1800337,7.8584304
23.1820337,7.8883338
23.1840337,7.9329276
23.1860337,7.9156637
23.1880337,7.8510151
23.1900337,7.8076506
23.1920337,7.8575850
23.1940337,7.9533629
23.1960337,8.0698252
23.1980337,8.1559210
23.2000337,8.1580734
23.2020337,8.1191206
23.2040338,8.1052370
23.2060338,8.1400766
23.2080338,8.2384329
23.2100338,8.4086857
23.2120338,8.5743656
23.2140338,8.6095867
23.2160338,8.4942379
23.2180338,8.3759003
23.2200338,8.3682909
23.2220338,8.3873758
23.2240338,8.3978071
23.2260338,8.4320574
23.2280338,8.4368172
23.2300338,8.3867512
23.2320338,8.3995600
23.2340338,8.4842997
23.2360338,8.5855389
23.2380338,8.6443377
23.2400338,8.6286936
23.2420338,8.5648117
23.2440338,8.5439825
23.2460338,8.6300631
23.2480338,8.7431707
23.2500338,8.8192863
23.2520338,8.8533049
23.2540338,8.8246021
23.2560338,8.7052431
23.2580338,8.5721054
23.2600338,8.4735622
23.2620338,8.4191599
23.2640338,8.4008179
23.2660338,8.4298668
23.2680338,8.4545507
23.2700338,8.4454222
23.2720338,8.4578838
23.2740339,8.5419455
23.2760339,8.6476507
23.2780339,8.6652336
23.2800339,8.6111784
23.2820339,8.5838537
23.2840339,8.5958595
23.2860339,8.6218576
23.2880339,8.7226152
23.2900339,8.8625908
23.2920339,8.9282675
23.2940339,8.8717432
23.2960339,8.7110233
23.2980339,8.5437412
23.3000339,8.4720459
23.3020339,8.4658909
23.3040339,8.4468422
23.3060339,8.4123278
23.3080339,8.4038620
23.3100339,8.3980989
23.3120339,8.3777533
23.3140339,8.3607750
23.3160339,8.3460293
23.3180339,8.3229046
23.3200339,8.2970371
23.3220339,8.2971020
23.3240339,8.2904520
23.3260339,8.2880459
23.3280339,8.3449583
23.3300339,8.4066248
23.3320339,8.3810358
23.3340339,8.2863054
23.3360339,8.1190348
23.3380339,7.9279981
23.3400339,7.8059411
23.3420340,7.7761998
23.3440340,7.8300509
23.3460340,7.9144363
23.3480340,7.9182844
23.3500340,7.7876730
23.3520340,7.6604428
23.3540340,7.6375136
23.3560340,7.6178584
23.3580340,7.5581913
23.3600340,7.5089569
23.3620340,7.4830189
23.3640340,7.4593873
23.3660340,7.4497499
23.3680340,7.4683638
23.3700340,7.4649229
23.3720340,7.4164791
23.3740340,7.3464923
23.3760340,7.2499514
23.3780340,7.1434569
23.3800340,7.1186051
23.3820340,7.1207247
23.3840340,7.1335382
23.3860340,7.1599913
23.3880340,7.1376257
23.3900340,7.0543203
23.3920340,6.9801993
23.3940340,6.9604974
23.3960340,6.9457335
23.3980340,6.9233527
23.4000340,6.9325342
23.4020340,6.9376283
23.4040340,6.9266405
23.4060340,6.9550905
23.4080340,7.0138888
23.4100340,7.0464272
23.4120341,7.1024857
23.4140341,7.1350312
23.4160341,7.0644178
23.4180341,6.9696059
23.4200341,6.9029956
23.4220341,6.9191365
23.4240341,6.9501505
23.4260341,6.9741054
23.4280341,6.9796224
23.4300341,6.9793653
23.4320341,7.0049253
23.4340341,7.0442991
23.4360341,7.1063724
23.4380341,7.1295605
23.4400341,7.1417418
23.4420341,7.1691866
23.4440341,7.2151670
23.4460341,7.2958231
23.4480341,7.4065332
23.4500341,7.5163789
23.4520341,7.5632372
23.4540341,7.5651383
23.4560341,7.4787807
23.4580341,7.3386903
23.4600341,7.2698870
23.4620341,7.2604489
23.4640341,7.3385501
23.4660341,7.4727507
23.4680341,7.5985136
23.4700341,7.7052097
23.4720341,7.7729020
23.4740341,7.7577510
23.4760341,7.6805367
23.4780341,7.6178298
23.4800342,7.4903755
23.4820342,7.3319535
23.4840342,7.2180638
23.4860342,7.2385950
23.4880342,7.3902340
23.4900342,7.5607438
23.4920342,7.6493607
23.4940342,7.6742678
23.4960342,7.7138963
23.4980342,7.7777004
23.5000342,7.8105078
23.5020342,7.7803230
23.5040342,7.7396584
23.5060342,7.7820597
23.5080342,7.8163180
23.5100342,7.8227472
23.5120342,7.7645149
23.5140342,7.7269897
23.5160342,7.7527308
23.5180342,7.7415304
23.5200342,7.7083411
23.5220342,7.7308335
23.5240342,7.7887368
23.5260342,7.8289757
23.5280342,7.8274097
23.5300342,7.7611618
23.5320342,7.6764331
23.5340342,7.6123543
23.5360342,7.4932590
23.5380342,7.3290200
23.5400342,7.2929358
23.5420342,7.3661013
23.5440342,7.4539657
23.5460342,7.4990430
23.5480343,7.4968781
23.5500343,7.5202975
23.5520343,7.5488248
23.5540343,7.4873581
23.5560343,7.3469839
23.5580343,7.2613196
23.5600343,7.2421689
23.5620343,7.2720709
23.5640343,7.2845931
23.5660343,7.2402363
23.5680343,7.2233248
23.5700343,7.2189264
23.5720343,7.1335678
23.5740343,6.9749451
23.5760343,6.8481674
23.5780343,6.8147340
23.5800343,6.8473153
23.5820343,6.8839493
23.5840343,6.8930926
23.5860343,6.8885436
23.5880343,6.8524690
23.5900343,6.7584729
23.5920343,6.6225462
23.5940343,6.5291867
23.5960343,6.5121760
23.5980343,6.5794864
23.6000343,6.6666150
23.6020343,6.7153268
23.6040343,6.7405248
23.6060343,6.7568669
23.6080343,6.6789975
23.6100343,6.5293536
23.6120343,6.4058843
23.6140343,6.3638449
23.6160343,6.3835325
23.6180344,6.4680872
23.6200344,6.5205874
23.6220344,6.5552278
23.6240344,6.6164875
23.6260344,6.5923700
23.6280344,6.5013347
23.6300344,6.3675323
23.6320344,6.2667894
23.6340344,6.2722669
23.6360344,6.3372688
23.6380344,6.3767028
23.6400344,6.3864608
23.6420344,6.4096541
23.6440344,6.3800936
23.6460344,6.3090158
23.6480344,6.1977262
23.6500344,6.1045280
23.6520344,6.1142778
23.6540344,6.2008557
23.6560344,6.2807460
23.6580344,6.3309464
23.6600344,6.3389921
23.6620344,6.2792878
23.6640344,6.1888494
23.6660344,6.0522246
23.6680344,5.9608908
23.6700344,5.9621115
23.6720344,5.9937096
23.6740344,6.0173855
23.6760344,6.0540094
23.6780344,6.0791926
23.6800344,6.1098871
23.6820344,6.1330633
23.6840344,6.0476537
23.6860345,5.9200435
23.6880345,5.8753362
23.6900345,5.8866515
23.6920345,5.8935666
23.6940345,5.8735018
23.6960345,5.8219085
23.6980345,5.7769122
23.7000345,5.7555208
23.7020345,5.7025790
23.7040345,5.6401920
23.7060345,5.6155748
23.7080345,5.6509700
23.7100345,5.7254500
23.7120345,5.7932472
23.7140345,5.8096623
23.7160345,5.7905555
23.7180345,5.7465243
23.7200345,5.6217389
23.7220345,5.4571381
23.7240345,5.3313465
23.7260345,5.2707715
23.7280345,5.2765779
23.7300345,5.3353310
23.7320345,5.3846850
23.7340345,5.4361210
23.7360345,5.4834094
23.7380345,5.4370761
23.7400345,5.3335037
23.7420345,5.2498088
23.7440345,5.1922774
23.7460345,5.1676664
23.7480345,5.1622362
23.7500345,5.1151042
23.7520345,5.0718484
23.7540346,5.0640631
23.7560346,5.0480700
23.7580346,5.0269060
23.7600346,5.0244851
23.7620346,5.0303125
23.7640346,5.0550261
23.7660346,5.1062107
23.7680346,5.1515365
23.7700346,5.1984992
23.7720346,5.2275438
23.7740346,5.1875286
23.7760346,5.0872912
23.7780346,4.9822688
23.7800346,4.8923726
23.7820346,4.8566880
23.7840346,4.8820953
23.7860346,4.9068241
23.7880346,4.9591308
23.7900346,5.0315366
23.7920346,5.0680780
23.7940346,5.0528426
23.7960346,5.0221577
23.7980346,4.9426279
23.8000346,4.8880601
23.8020346,4.8787193
23.8040346,4.9001870
23.8060346,4.9576020
23.8080346,5.0491395
23.8100346,5.1542525
23.8120346,5.2530627
23.8140346,5.3177905
23.8160346,5.3845477
23.8180346,5.4653544
23.8200346,5.5477662
23.8220346,5.6555538
23.8240347,5.7209659
23.8260347,5.7652755
23.8280347,5.8038902
23.8300347,5.8509998
23.8320347,5.8401189
23.8340347,5.8003993
23.8360347,5.7607126
23.8380347,5.7176194
23.8400347,5.7110882
23.8420347,5.7499065
23.8440347,5.7898202
23.8460347,5.7823067
23.8480347,5.7770891
23.8500347,5.8031521
23.8520347,5.8466258
23.8540347,5.9044847
23.8560347,5.9340963
23.8580347,5.9451985
23.8600347,5.9559250
23.8620347,5.9878039
23.8640347,6.0376577
23.8660347,6.0732880
23.8680347,6.0947738
23.8700347,6.1003242
23.8720347,6.1278458
23.8740347,6.1567106
23.8760347,6.1956306
23.8780347,6.2540312
23.8800347,6.2983985
23.8820347,6.3416805
23.8840347,6.3339710
23.8860347,6.2851367
23.8880347,6.2767963
23.8900347,6.2879343
23.8920348,6.2554917
23.8940348,6.2577481
23.8960348,6.3691883
23.8980348,6.5080962
23.9000348,6.6025653
23.9020348,6.7313609
23.9040348,6.8898673
23.9060348,6.9793763
23.9080348,7.0851331
23.9100348,7.2393622
23.9120348,7.3337989
23.9140348,7.3604751
23.9160348,7.3643751
23.9180348,7.3798609
23.9200348,7.5039806
23.9220348,7.6507897
23.9240348,7.7070293
23.9260348,7.7626333
23.9280348,7.8667545
23.9300348,7.9738569
23.9320348,8.1141710
23.9340348,8.2374296
23.9360348,8.2725325
23.9380348,8.2869606
23.9400348,8.2515707
23.9420348,8.1806459
23.9440348,8.1538572
23.9460348,8.1578064
23.9480348,8.1779070
23.9500348,8.2526779
23.9520348,8.3239365
23.9540348,8.3907137
23.9560348,8.4816008
23.9580348,8.5179434
23.9600348,8.4882736
23.9620349,8.4748297
23.9640349,8.4677181
23.9660349,8.4484644
23.9680349,8.4165611
23.9700349,8.3492212
23.9720349,8.3273554
23.9740349,8.4084892
23.9760349,8.4619217
23.9780349,8.4528027
23.9800349,8.4395132
23.9820349,8.4114847
23.9840349,8.3989410
23.9860349,8.4388599
23.9880349,8.4792156
23.9900349,8.4984131
23.9920349,8.5113182
23.9940349,8.4808817
23.9960349,8.4764757
23.9980349,8.4652557
24.0000349,8.3759575
24.0020349,8.3079834
24.0040349,8.2997103
24.0060349,8.2741432
24.0080349,8.2533598
24.0100349,8.2425795
24.0120349,8.2364597
24.0140349,8.2709427
24.0160349,8.2737465
24.0180349,8.2889729
24.0200349,8.3131971
24.0220349,8.2741899
24.0240349,8.1655121
24.0260349,8.0627413
24.0280349,8.0170612
24.0300350,7.9665251
24.0320350,7.9217176
24.0340350,7.8637538
24.0360350,7.8405690
24.0380350,7.8376985
24.0400350,7.8402991
24.0420350,7.8920298
24.0440350,7.9826293
24.0460350,8.0304499
24.0480350,7.9541802
24.0500350,7.8738585
24.0520350,7.8581543
24.0540350,7.8525271
24.0560350,7.8139052
24.0580350,7.7217727
24.0600350,7.6622558
24.0620350,7.6527386
24.0640350,7.6332302
24.0660350,7.6084366
24.0680350,7.6045399
24.0700350,7.6020012
24.0720350,7.6064806
24.0740350,7.6271429
24.0760350,7.6010313
24.0780350,7.5758877
24.0800350,7.5275126
24.0820350,7.4676309
24.0840350,7.4579835
24.0860350,7.4648762
24.0880350,7.4612255
24.0900350,7.4664564
24.0920350,7.4666033
24.0940350,7.4628077
24.0960350,7.4640036
24.0980351,7.5170622
24.1000351,7.5650935
24.1020351,7.5726175
24.1040351,7.5421476
24.1060351,7.4899979
24.1080351,7.4366426
24.1100351,7.4070272
24.1120351,7.3672152
24.1140351,7.3725290
24.1160351,7.5889840
24.1180351,7.8587685
24.1200351,8.0056934
24.1220351,8.1454754
24.1240351,8.3932467
24.1260351,8.5954485
24.1280351,8.6978846
24.1300351,8.8302593
24.1320351,8.9646492
24.1340351,8.9974232
24.1360351,8.9217100
24.1380351,8.9323997
24.1400351,9.0687609
24.1420351,9.1417809
24.1440351,9.1485262
24.1460351,9.1403866
24.1480351,9.1949625
24.1500351,9.3004141
24.1520351,9.4081154
24.1540351,9.4631033
24.1560351,9.4870634
24.1580351,9.5095224
24.1600351,9.4740124
24.1620351,9.4416389
24.1640351,9.4141960
24.1660351,9.4423914
24.1680352,9.4751568
24.1700352,9.4739170
24.1720352,9.4380283
24.1740352,9.4271517
24.1760352,9.4613209
24.1780352,9.4953356
24.1800352,9.5395842
24.1820352,9.5630207
24.1840352,9.5853567
24.1860352,9.5758400
24.1880352,9.5758839
24.1900352,9.5536814
24.1920352,9.5053997
24.1940352,9.4861012
24.1960352,9.5678492
24.1980352,9.7055883
24.2000352,9.8000021
24.2020352,9.8478861
24.2040352,9.8559265
24.2060352,9.8909597
24.2080352,9.9190140
24.2100352,9.9500723
24.2120352,9.9564934
24.2140352,9.9662695
24.2160352,10.0164042
24.2180352,10.0590248
24.2200352,10.0795326
24.2220352,10.1036444
24.2240352,10.2022409
24.2260352,10.2856693
24.2280352,10.2743998
24.2300352,10.1856899
24.2320352,10.1345015
24.2340352,10.1797838
24.2360353,10.2192259
24.2380353,10.2252264
24.2400353,10.2112837
24.2420353,10.2225513
24.2440353,10.2392864
24.2460353,10.2125225
24.2480353,10.1500711
24.2500353,10.1409607
24.2520353,10.2157669
24.2540353,10.2705345
24.2560353,10.2958250
24.2580353,10.2943563
24.2600353,10.3223286
24.2620353,10.3363266
24.2640353,10.3029509
24.2660353,10.2289619
24.2680353,10.1771317
24.2700353,10.2047148
24.2720353,10.2185802
24.2740353,10.2441969
24.2760353,10.2488794
24.2780353,10.3002758
24.2800353,10.3421650
24.2820353,10.3209190
24.2840353,10.2254314
24.2860353,10.1571426
24.2880353,10.1309977
24.2900353,10.0867109
24.2920353,10.0257187
24.2940353,9.9513245
24.2960353,9.9484968
24.2980353,9.9504557
24.3000353,9.9259033
24.3020353,9.8326092
24.3040354,9.7756147
24.3060354,9.7628794
24.3080354,9.7456303
24.3100354,9.7317867
24.3120354,9.7233162
24.3140354,9.7388783
24.3160354,9.7628536
24.3180354,9.8386936
24.3200354,9.8506985
24.3220354,9.9832716
24.3240354,10.1471443
24.3260354,10.2141008
24.3280354,10.1484671
24.3300354,10.0313368
24.3320354,9.9516916
24.3340354,9.9384890
24.3360354,10.0367603
24.3380354,10.1797161
24.3400354,10.3533182
24.3420354,10.5159473
24.3440354,10.7438030
24.3460354,10.9534025
24.3480354,11.0528450
24.3500354,10.9798660
24.3520354,10.8670578
24.3540354,10.8275576
24.3560354,10.8080168
24.3580354,10.7303391
24.3600354,10.6349068
24.3620354,10.7166023
24.3640354,10.8323965
24.3660354,10.9085617
24.3680354,10.8735800
24.3700354,10.8796749
24.3720354,10.9277124
24.3740355,11.0294123
24.3760355,11.0986862
24.3780355,11.1343899
24.3800355,11.1572113
24.3820355,11.1689234
24.3840355,11.1922073
24.3860355,11.1709595
24.3880355,11.1111288
24.3900355,11.0496492
24.3920355,11.0736732
24.3940355,11.1268101
24.3960355,11.2355146
24.3980355,11.3489037
24.4000355,11.4346085
24.4020355,11.4303932
24.4040355,11.3648577
24.4060355,11.3043289
24.4080355,11.2502022
24.4100355,11.2035265
24.4120355,11.1667576
24.4140355,11.2687025
24.4160355,11.4376936
24.4180355,11.5268602
24.4200355,11.5238276
24.4220355,11.4689131
24.4240355,11.4571543
24.4260355,11.4721508
24.4280355,11.4732027
24.4300355,11.4391861
24.4320355,11.3698740
24.4340355,11.3562603
24.4360355,11.3958864
24.4380355,11.4232321
24.4400355,11.3902254
24.4420356,11.2667084
24.4440356,11.2716179
24.4460356,11.3155766
24.4480356,11.3189907
24.4500356,11.2417107
24.4520356,11.2196598
24.4540356,11.2743311
24.4560356,11.3198481
24.4580356,11.3486643
24.4600356,11.3121729
24.4620356,11.3022156
24.4640356,11.2471914
24.4660356,11.2370090
24.4680356,11.2697353
24.4700356,11.2778788
24.4720356,11.3036118
24.4740356,11.3305788
24.4760356,11.4088402
24.4780356,11.4241619
24.4800356,11.3777075
24.4820356,11.2966375
24.4840356,11.2444897
24.4860356,11.2354059
24.4880356,11.2122517
24.4900356,11.1815805
24.4920356,11.1101894
24.4940356,11.0826073
24.4960356,11.0936184
24.4980356,11.0882807
24.5000356,11.0316448
24.5020356,10.9111242
24.5040356,10.8881092
24.5060356,10.8629951
24.5080356,10.7667265
24.5100356,10.6545954
24.5120357,10.5823536
24.5140357,10.5996208
24.5160357,10.5938892
24.5180357,10.5809135
24.5200357,10.5345182
24.5220357,10.4861145
24.5240357,10.4149189
24.5260357,10.3572693
24.5280357,10.3148918
24.5300357,10.2453775
24.5320357,10.2181587
24.5340357,10.2108097
24.5360357,10.1765747
24.5380357,10.1184702
24.5400357,10.0522909
24.5420357,10.0290499
24.5440357,10.0088205
24.5460357,9.9982071
24.5480357,10.0522394
24.5500357,10.0679502
24.5520357,10.0196009
24.5540357,9.9386625
24.5560357,9.9275503
24.5580357,9.9342709
24.5600357,9.8901463
24.5620357,9.7739973
24.5640357,9.7211361
24.5660357,9.7525835
24.5680357,9.7530184
24.5700357,9.6880121
24.5720357,9.5529108
24.5740357,9.4680166
24.5760357,9.4811745
24.5780357,9.4810076
24.5800358,9.3945599
24.5820358,9.2646475
24.5840358,9.2110500
24.5860358,9.2237072
24.5880358,9.1920042
24.5900358,9.1009026
24.5920358,9.0493641
24.5940358,9.0803652
24.5960358,9.1006927
24.5980358,9.0651369
24.6000358,9.0069532
24.6020358,8.9801893
24.6040358,8.9886608
24.6060358,8.9796686
24.6080358,8.9636288
24.6100358,8.9015760
24.6120358,8.8351927
24.6140358,8.7917490
24.6160358,8.7649479
24.6180358,8.7321825
24.6200358,8.6782675
24.6220358,8.6127958
24.6240358,8.5712881
24.6260358,8.5661049
24.6280358,8.5376053
24.6300358,8.5229311
24.6320358,8.5036230
24.6340358,8.4716625
24.6360358,8.4410543
24.6380358,8.3836966
24.6400358,8.3278790
24.6420358,8.2747860
24.6440358,8.2773304
24.6460358,8.2689018
24.6480359,8.2187424
24.6500359,8.1385136
24.6520359,8.0854330
24.6540359,8.1144648
24.6560359,8.1061859
24.6580359,8.0333548
24.6600359,7.9414458
24.6620359,7.9128160
24.6640359,7.9388881
24.6660359,7.8898749
24.6680359,7.8342805
24.6700359,7.7861967
24.6720359,7.7644525
24.6740359,7.7272339
24.6760359,7.6586080
24.6780359,7.6232171
24.6800359,7.5975904
24.6820359,7.5802507
24.6840359,7.5430980
24.6860359,7.4763694
24.6880359,7.4187031
24.6900359,7.3691354
24.6920359,7.3383155
24.6940359,7.2514052
24.6960359,7.1802917
24.6980359,7.1298513
24.7000359,7.0991693
24.7020359,7.0627937
24.7040359,6.9677753
24.7060359,6.9114122
24.7080359,6.8698611
24.7100359,6.8475986
24.7120359,6.7969017
24.7140359,6.7607994
24.7160359,6.7476792
24.7180360,6.7210760
24.7200360,6.7089968
24.7220360,6.6671362
24.7240360,6.6315780
24.7260360,6.5681968
24.7280360,6.5494757
24.7300360,6.5712624
24.7320360,6.5426416
24.7340360,6.4914799
24.7360360,6.4079313
24.7380360,6.3790660
24.7400360,6.3659544
24.7420360,6.3356032
24.7440360,6.3112001
24.7460360,6.2651396
24.7480360,6.2641416
24.7500360,6.2613301
24.7520360,6.2565970
24.7540360,6.1994028
24.7560360,6.1388226
24.7580360,6.1588593
24.7600360,6.1837788
24.7620360,6.1889110
24.7640360,6.1077781
24.7660360,6.0696969
24.7680360,6.0466752
24.7700360,6.0178251
24.7720360,5.9449353
24.7740360,5.8603420
24.7760360,5.8645458
24.7780360,5.8855982
24.7800360,5.8890557
24.7820360,5.8272667
24.7840360,5.7896805
24.7860361,5.7761383
24.7880361,5.7527680
24.7900361,5.7173414
24.7920361,5.6478086
24.7940361,5.6337829
24.7960361,5.6393833
24.7980361,5.6320591
24.8000361,5.5878434
24.8020361,5.5351238
24.8040361,5.5237074
24.8060361,5.4961343
24.8080361,5.4782381
24.8100361,5.4531169
24.8120361,5.4342995
24.8140361,5.4386230
24.8160361,5.4142752
24.8180361,5.4036770
24.8200361,5.3752594
24.8220361,5.3511572
24.8240361,5.3091378
24.8260361,5.2900934
24.8280361,5.2917604
24.8300361,5.2857165
24.8320361,5.2891841
24.8340361,5.2752318
24.8360361,5.2731690
24.8380361,5.2707787
24.8400361,5.2347589
24.8420361,5.2121468
24.8440361,5.2123566
24.8460361,5.2087154
24.8480361,5.1919670
24.8500361,5.1862655
24.8520361,5.1872201
24.8540362,5.2312989
24.8560362,5.2504387
24.8580362,5.2243223
24.8600362,5.2080569
24.8620362,5.1788654
24.8640362,5.1923857
24.8660362,5.1732001
24.8680362,5.1565604
24.8700362,5.1326470
24.8720362,5.1422138
24.8740362,5.1525126
24.8760362,5.1276741
24.8780362,5.0755124
24.8800362,5.0156612
24.8820362,4.9866972
24.8840362,4.9722919
24.8860362,4.9520559
24.8880362,4.9637709
24.8900362,4.9878068
24.8920362,5.0152059
24.8940362,5.0133901
24.8960362,4.9946556
24.8980362,5.0113029
24.9000362,5.0254807
24.9020362,5.0702477
24.9040362,5.0997443
24.9060362,5.1139197
24.9080362,5.1339040
24.9100362,5.1740904
24.9120362,5.2228103
24.9140362,5.2425394
24.9160362,5.2295275
24.9180362,5.2363091
24.9200362,5.3128104
24.9220362,5.3996248
24.9240363,5.4322948
24.9260363,5.4117975
24.9280363,5.4142628
24.9300363,5.4672527
24.9320363,5.5033069
24.9340363,5.4823589
24.9360363,5.4170437
24.9380363,5.4108286
24.9400363,5.4806476
24.9420363,5.5428119
24.9440363,5.5479259
24.9460363,5.5887871
24.9480363,5.7902541
24.9500363,6.0750360
24.9520363,6.4094715
24.9540363,6.6869392
24.9560363,7.0077066
24.9580363,7.3797660
24.9600363,7.7233963
24.9620363,7.9655852
24.9640363,8.0926552
24.9660363,8.1214991
24.9680363,8.0794096
24.9700363,8.0777521
24.9720363,8.1633358
24.9740363,8.3312149
24.9760363,8.5332355
24.9780363,8.7586794
24.9800363,8.9967299
24.9820363,9.1948814
24.9840363,9.3201065
24.9860363,9.3826199
24.9880363,9.4108934
24.9900363,9.4467230
24.9920364,9.4837084
24.9940364,9.5274153
24.9960364,9.5472288
24.9980364,9.5834780
25.0000364,9.6736221
25.0020364,9.7388954
25.0040364,9.8043928
25.0060364,9.8455772
25.0080364,9.9017305
25.0100364,9.9619341
25.0120364,10.0623379
25.0140364,10.1677408
25.0160364,10.2603884
25.0180364,10.3270960
25.0200364,10.4045219
25.0220364,10.4879217
25.0240364,10.5049505
25.0260364,10.5266438
25.0280364,10.6098690
25.0300364,10.6942873
25.0320364,10.6956768
25.0340364,10.6710119
25.0360364,10.7637520
25.0380364,10.9085283
25.0400364,10.9260540
25.0420364,10.8137293
25.0440364,10.7702913
25.0460364,10.8738432
25.0480364,10.9317074
25.0500364,10.8397017
